carat,cut,color,clarity,depth,table,price,x,y,z
0.33,Ideal,G,IF,61.8,55.0,1052,4.48,4.45,2.76
0.43,Premium,E,SI2,62.7,55.0,919,4.87,4.83,3.04
0.72,Ideal,G,VS1,61.5,57.0,3478,5.74,5.79,3.54
0.55,Very Good,E,VS2,58.1,62.0,1589,5.38,5.46,3.15
0.72,Very Good,F,SI1,61.1,54.0,2673,5.82,5.84,3.56
0.39,Ideal,G,IF,61.4,54.0,1200,4.71,4.73,2.9
0.3,Ideal,D,VVS2,61.9,55.0,814,4.28,4.31,2.66
0.54,Premium,D,SI1,62.3,60.0,1715,5.22,5.18,3.24
0.26,Premium,E,VVS2,61.7,61.0,724,4.12,4.08,2.53
0.55,Ideal,I,VVS1,61.7,56.0,1712,5.29,5.24,3.25
1.01,Premium,G,SI2,62.0,58.0,4327,6.41,6.37,3.96
0.57,Ideal,G,VS1,62.1,56.0,1949,5.33,5.3,3.3
0.7,Ideal,D,SI2,62.1,56.0,2575,5.67,5.71,3.53
1.03,Ideal,H,SI2,61.1,57.0,4325,6.48,6.52,3.97
1.02,Ideal,F,SI2,62.4,57.0,4398,6.43,6.4,4.0
0.36,Ideal,E,VS2,61.1,56.0,789,4.6,4.63,2.82
1.21,Very Good,H,SI2,62.6,61.0,5324,6.7,6.75,4.21
0.31,Premium,H,VVS2,61.2,59.0,625,4.34,4.38,2.67
0.38,Ideal,D,VS1,62.1,53.9,1092,4.65,4.67,2.9
1.11,Premium,J,VS2,59.9,60.0,4315,6.78,6.71,4.04
0.32,Premium,H,VS1,61.3,60.0,561,4.33,4.38,2.67
0.53,Very Good,E,SI2,58.3,62.0,1160,5.3,5.36,3.11
0.41,Very Good,F,VS2,59.4,60.0,951,4.85,4.89,2.89
0.72,Ideal,D,VS1,60.9,56.0,3896,5.79,5.86,3.55
0.31,Ideal,H,VS1,61.7,57.0,544,4.34,4.38,2.69
1.0,Premium,H,VS2,58.9,56.0,4514,6.53,6.51,3.84
1.21,Good,J,SI2,61.1,60.8,4824,6.83,6.89,4.18
1.01,Very Good,F,SI2,62.8,58.0,4119,6.31,6.36,3.98
1.01,Fair,G,SI1,65.1,57.0,2993,6.27,6.22,4.07
0.26,Very Good,F,VVS1,59.0,61.0,547,4.17,4.2,2.47
0.4,Ideal,E,SI1,60.5,57.0,737,4.77,4.81,2.9
0.31,Good,D,SI1,63.4,55.0,571,4.28,4.3,2.72
0.3,Very Good,E,VS1,61.7,56.0,755,4.3,4.33,2.66
0.52,Very Good,E,SI1,61.0,61.0,1369,5.17,5.19,3.16
1.2,Very Good,I,SI1,62.4,59.0,5816,6.73,6.79,4.22
0.52,Ideal,H,VVS1,61.7,56.0,1625,5.17,5.2,3.19
0.37,Premium,F,SI1,62.3,59.0,791,4.61,4.57,2.86
1.0,Fair,H,SI1,56.3,63.0,4150,6.63,6.61,3.73
0.37,Premium,E,VS2,60.6,58.0,971,4.65,4.62,2.81
0.32,Ideal,G,VS1,60.7,56.0,602,4.43,4.46,2.7
0.7,Very Good,F,SI1,62.6,56.0,2196,5.66,5.72,3.56
0.31,Ideal,E,IF,61.9,54.0,987,4.38,4.41,2.72
0.35,Ideal,E,IF,61.4,56.0,1254,4.56,4.53,2.79
0.31,Ideal,E,VVS1,61.5,56.0,865,4.36,4.39,2.69
0.35,Ideal,I,VS2,59.8,57.0,491,4.59,4.6,2.75
0.72,Very Good,H,SI1,61.5,56.0,2277,5.77,5.8,3.56
0.51,Premium,E,VVS1,61.4,60.0,2323,5.11,5.05,3.12
0.54,Ideal,F,VS2,63.0,57.0,1837,5.22,5.18,3.28
0.75,Premium,H,VS1,61.9,61.0,2961,5.85,5.82,3.61
1.09,Ideal,H,SI1,62.3,55.0,5238,6.58,6.62,4.11
0.36,Ideal,E,VVS1,61.4,57.0,1043,4.64,4.61,2.54
0.81,Ideal,D,VS2,59.5,60.0,4315,6.08,6.15,3.64
0.91,Fair,D,SI1,64.4,60.0,3855,6.08,6.04,3.9
0.77,Premium,G,SI1,62.7,57.0,2657,5.85,5.79,3.65
0.31,Good,D,SI2,63.6,54.0,462,4.31,4.34,2.75
1.14,Premium,J,SI2,60.4,59.0,3861,6.8,6.74,4.09
0.32,Good,D,SI1,63.7,55.0,550,4.31,4.33,2.75
0.41,Good,J,IF,63.6,54.0,827,4.72,4.75,3.01
0.73,Ideal,F,VS1,61.2,56.0,2835,5.89,5.81,3.58
1.07,Fair,G,I1,64.8,56.0,2375,6.53,6.43,4.2
0.55,Ideal,G,VS1,60.9,55.0,1881,5.32,5.29,3.23
1.01,Very Good,G,SI2,62.7,58.0,3796,6.32,6.43,4.0
0.38,Premium,H,SI1,59.7,60.0,633,4.66,4.68,2.79
1.0,Very Good,I,VS1,61.1,59.9,5009,6.37,6.41,3.9
0.54,Very Good,D,SI1,62.9,57.0,1662,5.17,5.22,3.27
0.41,Ideal,E,VVS2,61.1,56.0,1243,4.85,4.8,2.95
0.76,Ideal,H,SI1,61.4,55.0,3050,5.82,5.9,3.6
0.42,Ideal,E,SI1,62.3,57.0,992,4.8,4.76,2.98
0.4,Premium,E,SI2,61.4,59.0,855,4.75,4.7,2.9
0.31,Ideal,G,VVS1,61.2,56.0,1046,4.38,4.34,2.67
0.7,Very Good,J,SI1,61.9,58.0,1666,5.64,5.67,3.5
0.32,Ideal,G,SI1,62.5,55.0,612,4.38,4.35,2.73
0.73,Premium,E,SI2,62.2,55.0,2256,5.81,5.71,3.58
0.91,Premium,H,VS2,59.6,60.0,3853,6.29,6.25,3.74
0.43,Premium,G,VVS1,62.2,58.0,1264,4.83,4.78,2.99
1.13,Premium,I,VS2,60.2,61.0,4430,6.74,6.71,4.05
0.52,Ideal,D,VS2,61.3,56.0,1822,5.15,5.2,3.17
0.63,Ideal,D,VS1,61.6,55.0,2440,5.52,5.55,3.41
0.91,Very Good,D,SI1,62.3,60.0,4746,6.15,6.21,3.85
1.35,Premium,J,SI1,62.1,54.0,4082,7.15,7.09,4.42
1.01,Premium,E,SI1,62.8,59.0,5599,6.31,6.27,3.95
0.42,Premium,G,VS2,62.0,58.0,847,4.77,4.81,2.97
0.3,Premium,G,SI1,62.9,59.0,574,4.28,4.24,2.68
0.9,Very Good,E,SI1,62.3,61.0,3868,6.12,6.17,3.83
0.36,Ideal,J,SI1,62.3,53.0,439,4.59,4.62,2.87
0.41,Ideal,F,VVS2,60.1,57.0,1115,4.83,4.85,2.91
0.7,Premium,F,VVS1,61.8,60.0,3348,5.67,5.63,3.49
0.54,Ideal,I,IF,60.8,56.0,1669,5.28,5.37,3.24
0.9,Fair,E,SI2,64.5,57.0,3342,6.13,6.09,3.94
1.01,Premium,G,SI1,60.6,57.0,5006,6.52,6.49,3.94
1.0,Very Good,E,SI1,59.6,60.0,5351,6.43,6.48,3.85
0.3,Ideal,J,VVS2,62.3,58.0,439,4.26,4.28,2.66
0.52,Ideal,D,VS1,60.9,56.0,1835,5.21,5.17,3.16
0.26,Ideal,H,VVS2,61.8,55.7,478,4.08,4.1,2.53
0.35,Premium,E,SI1,62.9,58.0,788,4.52,4.48,2.83
1.14,Premium,I,SI1,60.1,60.0,4788,6.81,6.76,4.08
0.51,Ideal,D,VS2,61.0,57.0,1740,5.15,5.18,3.15
0.38,Ideal,F,VS2,62.3,54.0,870,4.65,4.69,2.91
1.2,Premium,H,VS1,61.7,59.0,4838,6.78,6.74,4.17
0.52,Premium,G,VVS2,61.0,58.0,1835,5.21,5.15,3.16
1.01,Good,G,SI2,63.4,57.0,3852,6.32,6.37,4.02
0.4,Premium,F,SI1,61.5,60.0,882,4.77,4.7,2.91
0.51,Ideal,G,VVS1,60.8,56.0,1839,5.21,5.22,3.17
0.57,Ideal,E,VS1,61.6,55.0,1884,5.32,5.36,3.29
0.36,Ideal,E,VS1,60.8,55.0,767,4.58,4.63,2.8
0.57,Very Good,F,VVS1,61.9,56.0,2591,5.31,5.34,3.29
0.7,Ideal,H,SI1,61.4,56.0,2815,5.7,5.76,3.52
0.74,Ideal,D,SI2,62.2,57.0,2690,5.78,5.82,3.61
1.01,Premium,G,SI2,60.1,59.0,4327,6.55,6.46,3.91
0.59,Very Good,F,VS2,61.6,56.0,1784,5.39,5.41,3.33
0.32,Premium,F,SI1,60.0,59.0,533,4.42,4.45,2.66
0.5,Premium,D,SI2,62.2,58.0,1190,5.08,5.14,3.18
0.24,Very Good,H,VVS2,61.5,56.0,449,3.99,4.01,2.46
0.71,Good,F,SI1,64.3,57.0,2125,5.62,5.55,3.59
0.39,Good,G,VS2,60.3,60.6,743,4.7,4.71,2.84
0.31,Ideal,D,SI1,62.4,56.0,732,4.35,4.33,2.71
1.06,Premium,G,SI1,61.9,55.0,5043,6.61,6.54,4.07
0.7,Premium,D,SI2,62.1,60.0,2299,5.71,5.73,3.55
0.26,Ideal,G,VS2,62.3,54.0,397,4.09,4.1,2.55
1.23,Ideal,J,SI1,63.1,58.0,4959,6.8,6.74,4.27
0.3,Very Good,D,VS1,61.2,55.0,610,4.32,4.34,2.65
0.3,Very Good,G,VVS2,62.4,56.0,631,4.27,4.3,2.67
0.32,Premium,G,VVS2,61.7,59.0,936,4.41,4.37,2.71
0.41,Ideal,E,VVS1,61.4,57.0,1221,4.77,4.8,2.94
0.55,Good,I,SI1,57.7,61.0,1089,5.37,5.34,3.09
0.9,Good,I,SI2,64.0,55.0,2503,6.11,6.05,3.89
0.25,Premium,H,VVS1,60.1,62.0,577,4.11,4.08,2.46
0.48,Ideal,F,IF,62.1,55.0,2154,5.0,5.05,3.12
0.9,Very Good,E,VS2,62.9,57.0,4580,6.16,6.18,3.88
0.5,Very Good,E,SI1,60.7,61.0,1354,5.09,5.13,3.1
0.3,Good,G,VS2,63.1,57.0,526,4.24,4.28,2.69
0.57,Ideal,I,VS1,61.0,56.0,1665,5.37,5.41,3.29
0.38,Ideal,G,SI1,60.6,57.0,695,4.71,4.76,2.87
0.57,Premium,E,SI2,62.5,54.0,1058,5.35,5.3,3.33
0.31,Ideal,E,VS2,60.9,57.0,872,4.36,4.34,2.65
0.31,Premium,E,VS2,61.0,58.0,680,4.37,4.39,2.67
0.34,Premium,I,VVS1,60.5,59.0,626,4.48,4.54,2.73
1.01,Very Good,F,SI2,62.1,58.0,4332,6.35,6.41,3.96
1.06,Premium,D,SI2,59.8,61.0,4483,6.63,6.58,3.95
1.01,Very Good,F,VS2,62.3,59.0,6073,6.37,6.44,3.99
1.06,Ideal,F,SI2,61.8,56.0,5354,6.56,6.51,4.04
0.73,Premium,D,SI2,62.4,58.0,2519,5.72,5.67,3.56
0.57,Premium,G,VS1,61.0,57.0,1819,5.4,5.35,3.28
0.3,Ideal,E,VVS2,61.2,61.0,731,4.3,4.33,2.64
0.37,Ideal,G,VVS1,61.4,55.0,936,4.67,4.71,2.88
1.11,Ideal,H,SI1,60.2,54.0,5315,6.82,6.7,4.07
0.77,Premium,E,SI1,59.8,61.0,2889,5.99,5.95,3.57
1.1,Ideal,H,SI2,62.0,55.0,4733,6.61,6.65,4.11
0.73,Ideal,D,VVS2,62.2,56.0,4252,5.79,5.73,3.58
0.9,Ideal,H,VS1,61.8,56.0,4194,6.18,6.24,3.84
1.01,Premium,G,SI1,59.2,59.0,4260,6.52,6.58,3.88
0.3,Very Good,G,VVS2,63.2,57.0,878,4.28,4.23,2.69
0.35,Premium,D,SI1,61.0,60.0,644,4.54,4.58,2.78
0.72,Very Good,G,VS1,60.1,63.0,3024,5.86,5.82,3.51
0.34,Ideal,G,VS2,62.0,55.0,765,4.48,4.46,2.77
1.0,Premium,E,SI1,60.7,59.0,5544,6.41,6.38,3.88
0.32,Ideal,H,VS2,62.2,57.0,648,4.38,4.36,2.72
0.38,Ideal,I,VVS1,62.4,54.8,800,4.64,4.66,2.9
0.35,Good,G,VS1,58.6,60.5,721,4.62,4.68,2.72
0.35,Ideal,F,VS1,62.4,55.0,665,4.49,4.52,2.81
0.9,Very Good,D,SI1,62.4,63.0,3997,6.18,6.15,3.85
0.91,Good,E,SI1,63.5,57.0,4211,6.07,6.11,3.87
0.71,Ideal,J,SI1,61.4,56.0,1940,5.75,5.78,3.54
0.8,Very Good,J,VS1,62.7,58.0,2487,5.91,5.95,3.72
0.35,Ideal,E,VS2,61.7,55.0,767,4.54,4.57,2.81
0.61,Good,E,I1,63.4,57.1,1168,5.37,5.43,3.42
1.02,Very Good,H,SI1,63.0,58.0,4617,6.34,6.4,4.01
0.33,Ideal,D,VS2,62.1,56.0,781,4.44,4.48,2.77
0.41,Premium,E,SI1,62.8,59.0,969,4.75,4.74,2.98
0.3,Premium,G,SI1,61.0,57.0,574,4.34,4.31,2.64
0.54,Ideal,G,SI2,60.4,59.0,1153,5.24,5.29,3.18
0.96,Very Good,F,SI2,60.9,57.0,4142,6.38,6.42,3.9
0.33,Premium,G,VS1,61.3,58.0,666,4.42,4.45,2.72
1.14,Premium,H,VS2,60.2,58.0,6095,6.81,6.74,4.08
0.9,Premium,F,SI1,62.6,60.0,4103,6.11,6.06,3.81
0.54,Good,H,SI1,59.4,65.0,1131,5.31,5.22,3.13
0.72,Good,H,SI2,64.1,58.0,1799,5.68,5.65,3.63
0.3,Ideal,E,VS1,62.1,58.0,694,4.26,4.28,2.65
0.3,Very Good,E,SI1,63.4,56.0,675,4.25,4.23,2.69
1.35,Good,I,VS2,59.2,65.0,5610,7.18,7.13,4.23
1.22,Premium,H,SI1,62.4,58.0,5997,6.82,6.77,4.24
0.9,Very Good,G,VS1,61.3,61.0,4515,6.15,6.25,3.8
1.18,Premium,J,SI1,62.5,55.0,4460,6.82,6.74,4.24
1.25,Premium,J,SI1,61.8,55.0,5607,6.91,6.82,4.24
0.7,Very Good,E,SI1,62.3,57.0,2604,5.63,5.7,3.53
1.0,Good,E,SI1,63.7,60.0,5174,6.29,6.24,3.99
1.0,Very Good,F,SI2,61.1,61.0,4372,6.35,6.38,3.89
1.01,Good,J,VS1,61.5,61.0,4189,6.39,6.45,3.95
0.3,Premium,E,VS2,62.8,59.0,844,4.26,4.24,2.67
0.52,Ideal,E,VS2,62.6,57.0,1815,5.17,5.09,3.21
0.32,Ideal,D,VS2,61.3,56.0,758,4.37,4.41,2.69
0.32,Ideal,G,IF,61.0,56.0,918,4.41,4.44,2.7
0.34,Ideal,I,VS1,62.6,56.0,537,4.44,4.47,2.79
0.3,Ideal,E,SI1,62.1,58.0,499,4.27,4.29,2.66
0.39,Premium,E,VS1,58.8,59.0,1097,4.76,4.73,2.79
1.0,Good,D,SI2,64.0,54.0,3304,6.29,6.24,4.01
0.5,Ideal,F,VVS2,62.0,53.6,2025,5.09,5.13,3.18
0.35,Very Good,G,VS1,61.5,60.0,676,4.51,4.57,2.79
1.27,Premium,I,SI1,62.3,56.0,5547,6.93,6.85,4.29
0.4,Very Good,F,VVS1,61.9,57.0,1263,4.69,4.71,2.91
1.07,Premium,F,SI2,62.0,58.0,4700,6.57,6.52,4.06
1.04,Very Good,H,VS2,63.2,58.0,4911,6.45,6.42,4.07
1.09,Ideal,F,SI2,61.6,55.0,5143,6.59,6.65,4.08
0.7,Ideal,E,SI2,60.5,56.0,2375,5.8,5.77,3.5
0.31,Very Good,D,SI2,61.8,60.0,462,4.33,4.37,2.69
0.3,Very Good,G,VVS1,62.4,59.0,705,4.25,4.31,2.67
0.57,Ideal,F,SI1,61.6,56.0,1397,5.36,5.33,3.29
0.3,Ideal,F,VVS2,61.1,57.0,736,4.3,4.34,2.64
0.61,Ideal,H,SI1,61.9,54.0,1416,5.44,5.48,3.38
0.54,Ideal,E,VS2,62.2,55.0,1847,5.24,5.21,3.25
0.5,Ideal,F,VVS1,60.4,56.0,2165,5.16,5.21,3.13
0.5,Premium,E,VS2,61.3,60.0,1624,5.07,5.11,3.12
0.28,Very Good,G,VVS2,61.1,56.0,522,4.25,4.27,2.6
1.01,Premium,H,SI1,61.8,59.0,4965,6.41,6.37,3.95
1.0,Ideal,F,SI2,61.8,57.0,4197,6.36,6.45,3.96
0.42,Ideal,E,VS2,62.4,55.0,1024,4.83,4.79,3.0
0.42,Ideal,G,VVS1,60.6,56.0,1235,4.88,4.86,2.95
1.02,Premium,G,VS2,61.5,59.0,5250,6.4,6.45,3.95
0.31,Premium,I,VVS2,61.6,59.0,698,4.33,4.31,2.66
1.21,Premium,J,VS1,59.5,60.0,5556,6.99,6.9,4.13
0.7,Premium,H,SI2,61.0,59.0,1974,5.76,5.71,3.5
0.52,Ideal,I,IF,60.9,57.0,2111,5.17,5.21,3.16
0.7,Very Good,G,SI1,63.3,57.0,2088,5.58,5.63,3.55
0.32,Premium,G,VS1,62.4,58.0,828,4.4,4.35,2.73
0.45,Ideal,G,IF,62.8,53.0,1377,4.92,4.95,3.1
0.51,Ideal,H,SI1,61.3,57.0,1161,5.1,5.14,3.14
0.51,Ideal,G,VS1,61.6,54.0,1599,5.16,5.19,3.19
0.23,Very Good,E,VVS2,64.1,58.0,505,3.85,3.89,2.48
0.9,Very Good,E,SI2,59.4,58.0,3872,6.31,6.35,3.76
1.0,Good,H,SI1,56.8,65.0,4138,6.61,6.49,3.72
0.37,Premium,F,VS2,59.8,59.0,957,4.66,4.63,2.78
0.33,Ideal,F,VVS1,61.7,57.0,1021,4.47,4.44,2.75
0.32,Ideal,G,VS2,59.8,57.0,561,4.43,4.46,2.66
0.3,Ideal,D,VS2,61.8,55.0,778,4.35,4.32,2.68
0.52,Very Good,D,VS2,59.4,61.0,1701,5.23,5.24,3.11
1.05,Premium,F,SI1,62.8,59.0,4879,6.43,6.4,4.03
0.7,Very Good,I,VS1,61.4,57.0,2294,5.72,5.74,3.52
1.11,Ideal,H,SI2,62.7,57.0,4578,6.59,6.66,4.14
1.01,Premium,F,VS2,62.7,58.0,6271,6.37,6.3,3.97
0.32,Very Good,G,VVS2,60.9,61.0,730,4.39,4.41,2.68
0.41,Very Good,J,VVS2,63.1,60.0,754,4.67,4.71,2.96
0.28,Ideal,E,VVS2,62.1,56.0,646,4.19,4.21,2.61
1.21,Premium,I,SI2,59.9,58.0,4879,6.94,6.91,4.15
1.03,Ideal,G,SI1,61.6,55.0,5518,6.48,6.52,4.0
0.9,Fair,I,SI2,65.3,57.0,2536,5.98,5.93,3.89
1.0,Fair,H,VS1,57.4,68.0,4368,6.52,6.47,3.73
0.41,Good,E,VVS1,64.1,55.0,1298,4.71,4.68,3.01
1.0,Fair,E,SI1,65.1,61.0,4435,6.15,6.08,3.98
0.43,Premium,F,SI2,60.2,60.0,679,4.85,4.91,2.94
0.9,Premium,F,SI2,61.9,62.0,3210,6.12,6.07,3.77
1.35,Ideal,G,I1,62.5,57.0,4643,7.04,7.01,4.39
0.81,Ideal,G,VS2,61.5,55.0,3397,6.0,6.06,3.71
0.9,Very Good,H,VS1,62.1,57.0,4455,6.17,6.23,3.85
0.35,Premium,H,VS2,59.6,62.0,709,4.62,4.57,2.74
0.48,Ideal,G,VVS2,62.0,57.0,1574,5.01,5.04,3.11
1.07,Ideal,E,SI2,61.5,56.0,5704,6.61,6.58,4.06
0.41,Ideal,F,SI1,60.5,56.0,909,4.81,4.84,2.92
0.93,Premium,G,VS2,62.2,59.0,4750,6.26,6.21,3.88
0.9,Very Good,D,SI2,60.6,61.0,3534,6.14,6.2,3.74
0.8,Very Good,G,VVS2,62.5,56.0,4002,5.95,5.98,3.73
0.71,Ideal,G,VVS2,62.5,57.0,3095,5.7,5.73,3.57
0.3,Very Good,H,SI1,61.3,58.0,421,4.29,4.33,2.64
0.76,Premium,D,SI1,61.6,59.0,2942,5.84,5.82,3.59
0.25,Very Good,E,VVS2,63.1,56.0,740,4.05,4.0,2.54
0.71,Very Good,H,SI1,61.4,58.0,2076,5.72,5.78,3.53
0.55,Ideal,H,IF,62.3,54.0,1905,5.25,5.28,3.28
0.56,Premium,I,VVS1,62.4,56.0,1698,5.28,5.24,3.28
0.31,Ideal,H,IF,61.8,56.0,1046,4.38,4.36,2.7
0.41,Premium,I,VVS1,61.5,59.0,863,4.75,4.81,2.94
0.41,Ideal,F,VS2,62.6,57.0,1107,4.79,4.76,2.99
0.54,Ideal,G,IF,61.5,56.0,2177,5.28,5.25,3.24
0.32,Premium,I,VVS2,61.9,59.0,720,4.38,4.35,2.7
0.42,Ideal,G,VVS1,61.6,55.0,1179,4.82,4.85,2.98
1.0,Ideal,G,VS2,62.3,56.0,5887,6.37,6.41,3.98
0.9,Very Good,F,VS2,62.3,58.0,4924,6.14,6.16,3.83
0.9,Fair,G,VS1,65.7,58.0,3806,6.02,5.97,3.94
0.31,Very Good,G,VVS1,59.9,62.0,816,4.35,4.37,2.61
0.38,Ideal,E,VVS1,62.3,56.0,1154,4.64,4.67,2.9
0.31,Ideal,D,VS2,62.5,56.0,942,4.36,4.31,2.71
0.41,Premium,E,SI2,61.7,58.0,953,4.8,4.76,2.95
0.91,Very Good,E,VS2,62.8,59.0,4823,6.15,6.17,3.87
0.63,Ideal,G,VS2,61.9,58.0,2320,5.48,5.51,3.4
0.9,Fair,E,VVS2,58.1,59.0,5551,6.21,6.26,3.62
0.4,Very Good,H,SI1,62.8,59.0,666,4.67,4.69,2.94
0.37,Premium,I,VVS1,61.6,59.0,681,4.62,4.66,2.86
0.32,Very Good,F,VS2,61.2,58.0,602,4.38,4.41,2.69
0.37,Very Good,E,VS1,63.5,59.0,784,4.55,4.59,2.9
0.27,Good,D,VVS2,64.3,55.0,693,4.14,4.09,2.65
1.02,Good,F,SI1,64.3,58.0,4936,6.28,6.32,4.05
0.31,Good,I,SI1,64.3,55.0,488,4.29,4.27,2.75
0.31,Premium,G,VS2,61.5,59.0,698,4.35,4.33,2.67
0.42,Premium,D,VS1,60.8,60.0,1235,4.87,4.84,2.95
0.55,Very Good,E,VVS1,61.2,57.0,2585,5.27,5.29,3.23
0.41,Good,F,VS1,64.4,57.0,827,4.67,4.71,3.02
0.74,Ideal,G,SI1,61.3,55.0,2852,5.85,5.86,3.59
0.33,Ideal,D,VS2,61.8,56.0,1002,4.48,4.45,2.76
0.71,Ideal,G,SI2,61.5,55.0,2264,5.74,5.78,3.54
0.91,Very Good,F,SI1,62.2,55.0,3885,6.18,6.23,3.86
0.4,Premium,D,SI1,61.3,60.0,990,4.75,4.71,2.9
0.65,Ideal,D,VVS1,61.8,57.0,4022,5.54,5.56,3.43
0.31,Ideal,D,VS2,61.2,55.0,942,4.39,4.37,2.68
0.44,Premium,E,SI1,62.3,58.0,998,4.88,4.85,3.03
0.7,Ideal,D,SI1,61.4,57.0,2699,5.68,5.72,3.5
0.7,Very Good,F,VVS2,61.3,59.0,3974,5.69,5.73,3.5
0.5,Very Good,D,VS2,63.4,58.0,1646,5.04,5.06,3.2
0.59,Ideal,G,IF,59.5,58.0,2551,5.49,5.57,3.29
0.99,Premium,F,SI2,60.6,61.0,4075,6.45,6.38,3.89
0.55,Ideal,G,VVS2,60.5,56.0,1948,5.36,5.37,3.24
1.05,Very Good,E,SI1,62.2,56.0,5494,6.49,6.56,4.06
0.7,Premium,E,SI2,62.9,59.0,2307,5.67,5.59,3.54
0.56,Ideal,F,VS2,61.0,55.0,1708,5.33,5.35,3.26
1.01,Premium,F,SI1,59.8,60.0,5345,6.57,6.53,3.92
0.52,Ideal,E,VS2,61.1,57.0,1689,5.18,5.2,3.17
0.41,Ideal,G,SI2,61.0,57.0,836,4.82,4.79,2.93
0.44,Premium,E,VS2,62.3,59.0,1003,4.81,4.91,3.03
0.24,Very Good,E,VVS1,62.2,59.0,552,3.99,4.02,2.49
0.27,Ideal,F,IF,61.8,55.0,760,4.14,4.21,2.57
1.1,Very Good,H,VS2,63.1,57.0,5729,6.6,6.52,4.14
0.31,Ideal,G,IF,61.8,56.0,891,4.33,4.37,2.69
0.41,Ideal,G,VVS1,62.0,56.0,1230,4.8,4.78,2.97
0.45,Fair,G,VS1,66.3,56.0,1027,4.82,4.65,3.14
0.33,Ideal,I,IF,62.1,55.0,891,4.44,4.41,2.75
0.54,Good,E,SI1,59.9,63.0,1601,5.25,5.3,3.16
1.07,Premium,F,SI2,61.8,58.0,4446,6.57,6.51,4.04
0.31,Ideal,E,VVS2,62.0,54.0,864,4.33,4.35,2.69
0.38,Ideal,D,VS1,62.5,56.0,1067,4.64,4.67,2.91
1.11,Very Good,D,SI2,59.9,57.0,5042,6.72,6.74,4.03
0.53,Very Good,E,SI1,63.6,57.0,1432,5.12,5.16,3.27
0.59,Ideal,D,VS2,61.4,57.0,1978,5.39,5.4,3.31
0.54,Ideal,D,VVS2,61.2,55.0,2323,5.31,5.25,3.23
0.56,Premium,F,VS2,60.5,59.0,1935,5.42,5.33,3.25
0.78,Ideal,F,VS2,61.5,56.0,3531,5.94,5.9,3.64
1.21,Very Good,H,SI1,62.8,56.0,6022,6.8,6.83,4.28
1.0,Fair,J,VS1,65.5,55.0,2875,6.3,6.25,4.11
0.34,Ideal,G,IF,60.9,56.0,974,4.5,4.53,2.75
1.01,Ideal,D,SI1,62.2,54.0,6257,6.42,6.45,4.0
0.23,Good,E,VS2,61.8,63.0,357,3.88,3.89,2.4
1.2,Premium,I,SI1,61.1,58.0,5510,6.88,6.8,4.18
0.8,Good,E,VS2,63.3,59.0,3365,5.82,5.87,3.7
0.33,Ideal,D,VS2,61.9,53.0,781,4.46,4.49,2.77
0.3,Ideal,E,VVS2,61.8,56.0,1013,4.33,4.31,2.67
1.0,Good,I,SI1,61.0,60.0,4496,6.36,6.39,3.89
0.96,Ideal,G,SI1,63.0,53.0,4301,6.24,6.21,3.92
1.03,Ideal,D,SI2,61.2,57.0,4679,6.51,6.59,4.01
0.31,Ideal,I,VS1,61.9,54.0,628,4.38,4.34,2.7
0.59,Ideal,J,SI1,61.3,57.0,1228,5.37,5.4,3.3
0.52,Very Good,F,SI1,62.3,55.0,1227,5.14,5.17,3.21
0.76,Premium,H,SI1,60.9,59.0,1915,5.91,5.86,3.58
0.74,Very Good,H,VVS1,62.4,57.0,3061,5.76,5.81,3.61
0.56,Ideal,H,VVS1,60.0,56.0,1929,5.37,5.4,3.23
0.3,Premium,I,VS1,59.1,59.0,473,4.35,4.38,2.58
0.3,Ideal,G,IF,62.6,56.0,794,4.29,4.32,2.69
0.49,Ideal,H,SI2,60.7,56.0,1190,5.13,5.18,3.13
1.01,Premium,F,SI1,60.6,58.0,5559,6.54,6.49,3.95
0.31,Good,G,SI1,63.6,57.0,462,4.29,4.33,2.74
0.7,Ideal,H,SI1,60.5,57.0,2548,5.81,5.79,3.51
0.31,Ideal,E,VS2,61.8,56.0,872,4.36,4.34,2.69
0.83,Ideal,H,SI2,61.1,59.0,2666,6.05,6.1,3.71
0.36,Ideal,H,SI1,62.3,57.0,648,4.58,4.54,2.84
0.62,Ideal,H,IF,60.5,58.0,2501,5.48,5.52,3.33
0.59,Ideal,G,VVS2,62.2,56.0,2169,5.35,5.39,3.34
0.42,Ideal,D,VVS2,62.6,56.0,1389,4.79,4.77,2.99
0.7,Ideal,E,SI2,61.9,57.0,2398,5.66,5.69,3.51
1.13,Very Good,F,SI2,62.3,59.0,4282,6.65,6.68,4.15
0.32,Very Good,F,VVS1,62.2,55.0,886,4.39,4.43,2.74
0.3,Very Good,J,VS1,61.2,61.0,394,4.3,4.33,2.64
0.58,Ideal,F,SI2,60.9,57.0,1209,5.4,5.44,3.3
0.41,Ideal,F,SI1,61.4,56.0,824,4.77,4.8,2.94
0.32,Premium,G,VS1,61.2,62.0,773,4.45,4.41,2.71
0.47,Good,D,SI1,63.8,59.0,987,4.9,4.88,3.12
0.54,Premium,D,VS1,60.5,58.0,1847,5.27,5.21,3.17
0.33,Ideal,E,VVS2,61.8,56.0,891,4.44,4.46,2.75
0.32,Premium,G,SI2,61.6,59.0,421,4.35,4.38,2.69
0.29,Ideal,F,VVS2,61.1,58.0,715,4.26,4.28,2.61
